datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),dewpoint_temperature (degC),wind_speed (m/s),mean_sea_level_pressure (Pa)
2023-07-14 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.22,9.49,0.29,101905.71
2023-07-14 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.22,8.36,0.75,101808.91
2023-07-14 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.12,7.70,0.84,101751.91
2023-07-14 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.97,7.73,0.45,101684.75
2023-07-14 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.13,7.76,0.60,101628.94
2023-07-14 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.72,7.93,0.68,101564.26
2023-07-14 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.55,7.66,1.27,101511.16
2023-07-14 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.67,7.13,1.92,101472.59
2023-07-14 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.31,7.83,2.69,101423.70
2023-07-14 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.02,7.54,3.23,101377.14
2023-07-14 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.69,8.60,3.15,101369.01
2023-07-14 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.41,9.48,3.32,101385.20
2023-07-14 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.71,10.10,3.03,101368.52
2023-07-14 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.80,11.04,2.99,101362.69
2023-07-14 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.21,10.95,2.78,101342.56
2023-07-15 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.68,10.43,2.80,101311.63
2023-07-15 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.28,9.79,2.91,101258.87
2023-07-15 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.85,9.11,2.64,101256.51
2023-07-15 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.44,8.91,2.64,101240.41
2023-07-15 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.69,9.20,2.83,101223.63
2023-07-15 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.13,10.33,3.15,101219.82
2023-07-15 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.43,11.18,3.12,101222.25
2023-07-15 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.42,11.48,3.44,101223.58
2023-07-15 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.01,11.19,3.85,101203.48
2023-07-15 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,28.80,11.77,4.24,101185.97
2023-07-15 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,30.19,11.74,3.34,101132.22
2023-07-15 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,31.64,11.23,3.21,101106.78
2023-07-15 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,32.99,10.94,2.82,101048.54
2023-07-15 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,33.64,10.86,1.99,101015.20
2023-07-15 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,34.25,10.94,1.41,100961.74
2023-07-15 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,34.38,10.94,1.54,100907.29
2023-07-15 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,34.05,10.65,2.14,100856.48
2023-07-15 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,33.13,11.42,2.40,100822.04
2023-07-15 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,31.40,11.97,2.68,100780.27
2023-07-15 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,29.19,12.83,2.63,100777.87
2023-07-15 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.48,12.99,2.48,100786.72
2023-07-15 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.14,12.91,3.02,100782.31
2023-07-15 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.05,14.21,1.75,100952.63
2023-07-15 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.55,14.42,2.41,101034.03
2023-07-16 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.10,14.55,3.96,101134.01
2023-07-16 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.22,15.49,1.91,101152.64
2023-07-16 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.88,16.11,3.99,101224.22
2023-07-16 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.44,16.21,4.90,101294.87
2023-07-16 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.57,16.55,3.86,101387.25
2023-07-16 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.91,17.06,2.78,101375.37
2023-07-16 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.37,17.63,3.32,101384.20
2023-07-16 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.41,17.44,5.29,101455.80
2023-07-16 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.91,16.33,5.81,101514.92
2023-07-16 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.16,14.85,5.32,101537.89
2023-07-16 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.50,13.31,5.16,101606.71
2023-07-16 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.45,12.85,4.48,101589.66
2023-07-16 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.32,12.33,4.15,101547.79
2023-07-16 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.11,12.39,3.88,101510.70
2023-07-16 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.72,12.35,4.66,101506.91
2023-07-16 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.98,12.06,4.90,101454.65
2023-07-16 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.12,11.72,4.47,101462.17
2023-07-16 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.55,11.33,4.07,101487.20
2023-07-16 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.36,10.97,3.44,101537.48
2023-07-16 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.39,10.81,2.19,101595.86
2023-07-16 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.35,11.54,2.06,101652.58
2023-07-16 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.50,11.99,1.00,101668.64
2023-07-16 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.31,11.04,1.23,101710.57
2023-07-16 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.35,11.61,0.90,101727.46
2023-07-17 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.04,11.75,0.74,101742.82
2023-07-17 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.51,12.08,1.35,101742.48
2023-07-17 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.11,11.87,1.84,101739.76
2023-07-17 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.54,11.81,2.12,101755.72
2023-07-17 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.32,11.38,2.53,101793.35
2023-07-17 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.79,10.79,2.43,101815.20
2023-07-17 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.86,10.09,2.31,101836.96
2023-07-17 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.71,9.49,2.48,101849.76
2023-07-17 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.02,7.57,2.98,101853.21
2023-07-17 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.38,7.77,3.24,101824.02
2023-07-17 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.58,8.10,5.69,101828.11
2023-07-17 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.13,8.48,5.64,101792.93
2023-07-17 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.71,8.71,5.68,101746.29
2023-07-17 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.66,8.57,5.69,101707.08
2023-07-17 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.92,8.09,5.31,101685.31
2023-07-17 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.09,7.24,4.69,101637.36
2023-07-17 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.83,6.85,4.27,101633.86
2023-07-17 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.10,6.65,3.95,101631.77
2023-07-17 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.60,7.21,3.49,101676.99
2023-07-17 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.19,7.50,3.40,101771.14
2023-07-17 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.40,8.03,3.39,101888.91
2023-07-17 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.58,8.43,3.45,101978.84
2023-07-17 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.98,7.81,2.78,102044.15
2023-07-17 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.46,8.20,2.96,102134.26
2023-07-18 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.73,8.21,2.47,102156.21
2023-07-18 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.75,8.63,2.60,102174.26
2023-07-18 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.68,8.69,2.79,102223.46
2023-07-18 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.05,8.59,2.66,102255.71
2023-07-18 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.34,8.69,2.47,102243.13
2023-07-18 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.24,9.25,2.44,102246.03
2023-07-18 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.27,9.62,2.33,102263.98
2023-07-18 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.91,9.84,2.10,102241.01
2023-07-18 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.61,9.57,2.01,102216.10
2023-07-18 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.08,9.09,2.13,102142.13
2023-07-18 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.39,7.88,2.18,102063.10
2023-07-18 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.20,7.82,2.44,101969.54
2023-07-18 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.14,7.19,3.51,101927.50
2023-07-18 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.42,7.55,3.74,101826.27
2023-07-18 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.66,7.59,4.01,101773.98
2023-07-18 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.81,7.69,3.60,101675.33
2023-07-18 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.66,7.35,2.89,101642.35
2023-07-18 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.11,6.98,2.94,101606.46
2023-07-18 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.89,6.58,2.66,101575.63
2023-07-18 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.01,6.52,1.79,101580.93
2023-07-18 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.98,7.65,2.11,101572.02
2023-07-18 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.12,7.11,2.00,101549.86
2023-07-18 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.37,7.68,1.47,101524.47
2023-07-18 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.84,7.82,1.18,101496.18
2023-07-19 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.61,7.75,1.08,101473.29
2023-07-19 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.55,7.64,1.40,101427.05
2023-07-19 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.44,7.54,1.33,101386.44
2023-07-19 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.54,7.61,1.01,101336.12
2023-07-19 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.59,8.31,1.52,101345.31
2023-07-19 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.90,9.58,2.15,101324.75
2023-07-19 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.37,10.17,1.87,101327.74
2023-07-19 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.39,9.01,2.58,101316.06
2023-07-19 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.63,8.27,2.56,101286.96
2023-07-19 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.98,8.18,2.20,101228.83
2023-07-19 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.65,8.76,1.83,101159.24
2023-07-19 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.52,8.78,2.42,101088.49
2023-07-19 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.62,9.00,4.35,101097.91
2023-07-19 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.57,10.71,3.95,101055.07
2023-07-19 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.79,9.60,4.28,100993.70
2023-07-19 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.22,8.97,5.55,101033.08
2023-07-19 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.85,9.28,4.45,101059.18
2023-07-19 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.28,10.46,3.85,101035.41
2023-07-19 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.01,10.74,3.14,101051.09
2023-07-19 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.69,11.24,2.26,101079.55
2023-07-19 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.93,11.30,1.34,101123.95
2023-07-19 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.25,11.69,1.51,101122.09
2023-07-19 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.62,14.09,1.51,101162.67
2023-07-19 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.37,14.31,1.80,101202.29
2023-07-20 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.98,14.14,2.09,101203.10
2023-07-20 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.85,13.99,2.44,101225.64
2023-07-20 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.65,13.62,2.36,101217.67
2023-07-20 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.39,13.29,2.51,101232.36
2023-07-20 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.09,12.92,2.93,101261.82
2023-07-20 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.65,12.40,3.89,101298.95
2023-07-20 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.64,12.91,4.35,101327.26
2023-07-20 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.65,13.71,4.28,101336.39
2023-07-20 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.58,12.90,4.20,101344.54
2023-07-20 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.28,12.80,3.88,101352.21
2023-07-20 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.09,12.90,2.81,101340.13
2023-07-20 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.28,12.64,3.09,101312.44
2023-07-20 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.85,12.71,4.25,101300.19
2023-07-20 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.31,12.76,4.25,101338.84
2023-07-20 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.76,12.93,4.13,101337.02
2023-07-20 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.69,12.11,4.15,101336.13
2023-07-20 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.36,11.38,3.75,101326.73
2023-07-20 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.31,10.67,3.32,101313.07
2023-07-20 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.52,10.28,2.80,101314.77
2023-07-20 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.94,10.15,1.30,101319.43
2023-07-20 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.00,10.25,1.59,101380.58
2023-07-20 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.89,10.26,1.64,101400.26
2023-07-20 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.18,9.71,1.41,101400.42
2023-07-20 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,11.43,9.70,1.58,101396.28
2023-07-21 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.85,9.67,1.41,101376.12
2023-07-21 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.27,9.49,1.11,101353.19
2023-07-21 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.78,9.41,0.88,101307.15
2023-07-21 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,9.17,9.07,0.93,101281.63
2023-07-21 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,10.35,9.67,1.52,101279.10
2023-07-21 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.06,10.73,1.78,101260.67
2023-07-21 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.40,11.52,1.55,101238.09
2023-07-21 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.04,11.25,1.87,101198.62
2023-07-21 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.56,11.06,1.99,101173.71
2023-07-21 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.83,10.12,1.72,101123.81
2023-07-21 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.67,11.04,0.66,101136.92
2023-07-21 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.31,10.71,1.61,101128.47
2023-07-21 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.54,11.15,2.68,101123.64
2023-07-21 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.31,12.52,1.71,101120.18
2023-07-21 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.23,12.98,0.66,101060.97
2023-07-21 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.37,12.65,0.79,101005.85
2023-07-21 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.18,12.23,0.71,100980.13
2023-07-21 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.97,11.81,0.46,100980.08
2023-07-21 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.40,13.16,2.00,101074.38
2023-07-21 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.23,13.08,1.95,101157.53
2023-07-21 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.60,13.16,1.53,101181.96
2023-07-21 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.34,12.72,2.22,101221.63
2023-07-21 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.34,11.95,2.64,101243.35
2023-07-21 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.70,11.33,3.09,101291.31
2023-07-22 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.59,10.92,3.07,101292.85
2023-07-22 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.71,10.67,3.12,101315.58
2023-07-22 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.43,10.42,3.50,101327.86
2023-07-22 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.25,10.41,3.67,101382.32
2023-07-22 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,12.20,10.37,3.56,101446.63
2023-07-22 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,13.04,10.85,3.20,101479.03
2023-07-22 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.49,11.21,3.96,101523.38
2023-07-22 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.23,10.89,3.80,101542.62
2023-07-22 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.53,10.11,4.00,101569.43
2023-07-22 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.53,9.61,4.86,101568.83
2023-07-22 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.94,6.70,4.08,101578.28
2023-07-22 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.85,6.70,4.13,101575.69
2023-07-22 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.31,6.65,4.20,101550.02
2023-07-22 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.26,6.89,4.16,101499.39
2023-07-22 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.31,7.08,4.31,101463.59
2023-07-22 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.65,6.84,3.82,101435.86
2023-07-22 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.09,6.90,3.27,101432.87
2023-07-22 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.71,7.15,2.57,101394.75
2023-07-22 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.41,10.19,1.12,101372.13
2023-07-22 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.78,9.76,0.36,101368.06
2023-07-22 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.30,9.37,1.24,101406.03
2023-07-22 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.53,9.30,1.66,101392.50
2023-07-22 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.14,9.36,2.04,101394.35
2023-07-22 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.69,9.40,2.59,101372.83
2023-07-23 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.40,9.19,3.09,101351.65
2023-07-23 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,14.60,9.04,2.95,101276.57
2023-07-23 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.06,9.19,2.77,101255.38
2023-07-23 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.40,9.51,2.00,101261.20
2023-07-23 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,15.90,9.98,1.70,101245.49
2023-07-23 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,16.40,10.63,1.53,101251.32
2023-07-23 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.35,11.21,1.26,101242.45
2023-07-23 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.23,11.21,1.85,101230.95
2023-07-23 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.31,10.82,3.23,101177.91
2023-07-23 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.87,9.91,4.59,101142.90
2023-07-23 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.76,8.99,3.70,101090.75
2023-07-23 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.53,8.91,5.64,101017.75
2023-07-23 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.27,8.72,6.03,100941.92
2023-07-23 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.78,8.32,6.07,100897.98
2023-07-23 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,27.37,7.54,5.59,100875.01
2023-07-23 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.43,7.89,3.69,100928.69
2023-07-23 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.41,8.11,1.48,100954.41
2023-07-23 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.01,9.69,1.31,100953.45
2023-07-23 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.97,10.97,1.27,100975.70
2023-07-23 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.40,11.49,0.81,100978.15
2023-07-23 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.63,12.98,1.52,100988.15
2023-07-23 21:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.89,13.18,1.90,100961.28
2023-07-23 22:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.67,12.91,2.34,100926.63
2023-07-23 23:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.12,12.67,2.04,100887.72
2023-07-24 00:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.57,12.09,2.24,100887.54
2023-07-24 01:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.50,11.57,2.14,100812.36
2023-07-24 02:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.76,11.22,2.42,100794.34
2023-07-24 03:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.42,10.97,2.72,100807.82
2023-07-24 04:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,17.79,11.05,2.76,100766.89
2023-07-24 05:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,18.75,11.54,2.74,100724.36
2023-07-24 06:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.31,12.46,3.19,100711.59
2023-07-24 07:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.86,12.95,3.58,100662.27
2023-07-24 08:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.52,12.94,3.90,100604.24
2023-07-24 09:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.76,12.89,4.23,100564.30
2023-07-24 10:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.50,13.72,3.77,100520.42
2023-07-24 11:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,24.82,12.21,3.72,100615.83
2023-07-24 12:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,25.16,14.08,2.91,100478.13
2023-07-24 13:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.01,14.22,4.55,100352.89
2023-07-24 14:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,26.40,13.53,5.70,100249.08
2023-07-24 15:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.05,15.80,5.58,100218.33
2023-07-24 16:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,22.85,16.14,5.01,100183.56
2023-07-24 17:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,23.88,15.64,4.31,100146.83
2023-07-24 18:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,21.79,15.02,4.11,100145.06
2023-07-24 19:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,20.81,14.46,4.42,100175.97
2023-07-24 20:00:00,"(51.049329, 13.738144)",era5,281.66,1.00,19.26,14.05,5.22,100280.07
